James Harden\hardeja01;2018-19;29;HOU;78,0;15,2;78,0;36,8;10,8;24,5;6,0;11,3;4,8;13,2;9,7;11,0;6,6;7,5;2,0;0,7;5,0;3,1;36,1;0;0;0;0;0
Gorgui Dieng\dienggo01;2018-19;29;MIN;76,0;2,8;2,0;13,6;2,5;5,0;2,2;4,2;0,3;0,7;1,2;1,4;4,1;0,9;0,6;0,5;0,8;1,8;6,4;0;0;0;0;0
Terrance Ferguson\fergute01;2018-19;20;OKC;74,0;2,8;74,0;26,1;2,5;5,8;1,1;1,9;1,4;3,9;0,5;0,7;1,9;1,0;0,5;0,2;0,6;3,1;6,9;0;0;0;0;0
George Hill\hillge01;2018-19;32;TOT;60,0;2,8;13,0;21,7;2,8;6,3;2,0;3,7;0,8;2,6;1,2;1,4;2,5;2,3;0,9;0,1;0,9;1,7;7,6;0;0;0;0;0
Zach LaVine\lavinza01;2018-19;23;CHI;63,0;2,8;62,0;34,5;8,4;18,0;6,5;12,9;1,9;5,1;5,0;6,0;4,7;4,5;1,0;0,4;3,4;2,2;23,7;0;0;0;0;0
Justise Winslow\winslju01;2018-19;22;MIA;66,0;2,8;52,0;29,7;4,9;11,3;3,5;7,5;1,5;3,9;1,3;2,1;5,4;4,3;1,1;0,3;2,2;2,7;12,6;0;0;0;0;0
Bogdan Bogdanovi†\bogdabo01;2018-19;26;SAC;70,0;2,7;17,0;27,8;5,2;12,3;3,2;7,0;1,9;5,3;1,9;2,3;3,5;3,8;1,0;0,2;1,7;2,0;14,1;0;0;0;0;0
Robin Lopez\lopezro01;2018-19;30;CHI;74,0;2,7;36,0;21,7;4,1;7,2;4,0;6,8;0,1;0,4;1,2;1,7;3,9;1,2;0,1;1,1;1,3;1,7;9,5;0;0;0;0;0
Wesley Matthews\matthwe02;2018-19;32;TOT;69,0;2,7;68,0;30,3;4,0;10,1;1,9;4,3;2,2;5,8;1,9;2,4;2,5;2,3;0,8;0,2;1,3;2,3;12,2;0;0;0;0;0
Jalen Brunson\brunsja01;2018-19;22;DAL;73,0;2,6;38,0;21,8;3,6;7,7;2,8;5,3;0,9;2,5;1,2;1,6;2,3;3,2;0,5;0,1;1,2;1,7;9,3;0;0;0;0;0
Cheick Diallo\diallch01;2018-19;22;NOP;64,0;2,6;1,0;14,0;2,6;4,2;2,6;4,2;0,0;0,1;0,8;1,0;5,2;0,5;0,5;0,5;0,8;1,8;6,0;0;0;0;0;0
Eric Gordon\gordoer01;2018-19;30;HOU;68,0;2,6;53,0;31,7;5,6;13,8;2,5;5,0;3,2;8,8;1,8;2,2;2,2;1,9;0,6;0,4;1,3;2,1;16,2;0;0;0;0;0
Rodney Hood\hoodro01;2018-19;26;TOT;72,0;2,6;49,0;26,3;4,1;9,3;2,9;6,0;1,2;3,3;1,9;2,2;2,2;1,8;0,8;0,2;0,8;2,0;11,2;0;0;0;0;0
Trevor Ariza\arizatr01;2018-19;33;TOT;69,0;2,5;69,0;34,0;4,3;10,7;2,2;4,4;2,1;6,3;1,9;2,4;5,4;3,7;1,3;0,3;1,5;1,9;12,5;0;0;0;0;0
Marco Belinelli\belinma01;2018-19;32;SAS;79,0;2,5;1,0;23,0;3,6;8,7;1,7;3,7;1,9;5,0;1,4;1,6;2,5;1,7;0,4;0,1;0,9;1,5;10,5;0;0;0;0;0
Luke Kennard\kennalu01;2018-19;22;DET;63,0;2,5;10,0;22,8;3,6;8,3;1,9;4,0;1,7;4,3;0,8;1,0;2,9;1,8;0,4;0,2;0,9;1,5;9,7;0;0;0;0;0
Michael Kidd-Gilchrist\kiddgmi01;2018-19;25;CHO;64,0;2,5;3,0;18,4;2,5;5,2;2,2;4,5;0,3;0,7;1,5;1,9;3,8;1,0;0,5;0,6;0,7;2,4;6,7;0;0;0;0;0
Mike Muscala\muscami01;2018-19;27;TOT;64,0;2,5;10,0;20,4;2,3;5,6;0,9;1,6;1,4;4,0;1,1;1,3;3,8;1,2;0,3;0,6;0,8;2,0;7,0;0;0;0;0;0
Seth Curry\curryse01;2018-19;28;POR;74,0;2,4;2,0;18,9;2,9;6,3;1,3;2,9;1,5;3,4;0,6;0,7;1,6;0,9;0,5;0,2;0,8;1,3;7,9;0;0;0;0;0
Norman Powell\powelno01;2018-19;25;TOR;60,0;2,4;3,0;18,8;3,2;6,7;2,1;3,8;1,1;2,8;1,0;1,3;2,3;1,5;0,7;0,2;1,1;1,6;8,6;0;0;0;0;0
Dwyane Wade\wadedw01;2018-19;37;MIA;72,0;2,4;2,0;26,2;5,8;13,3;4,6;9,7;1,2;3,6;2,3;3,2;4,0;4,2;0,8;0,5;2,3;1,6;15,0;0;0;0;0;0
Kyle Korver\korveky01;2018-19;37;TOT;70,0;2,3;0,0;19,1;2,9;6,9;0,9;1,9;2,0;5,0;0,9;1,0;2,3;1,2;0,4;0,2;0,8;1,5;8,6;0;0;0;0;0
Zaza Pachulia\pachuza01;2018-19;34;DET;68,0;2,3;3,0;12,9;1,3;2,8;1,3;2,8;0,0;0,1;1,4;1,8;3,9;1,3;0,5;0,3;0,8;2,2;3,9;0;0;0;0;0
Kelly Oubre\oubreke01;2018-19;23;TOT;69,0;2,2;19,0;28,0;5,4;12,2;3,9;7,3;1,6;4,9;2,7;3,5;4,7;1,2;1,2;0,9;1,5;2,6;15,2;0;0;0;0;0
Garrett Temple\templga01;2018-19;32;TOT;75,0;2,2;55,0;27,2;2,8;6,6;1,6;3,1;1,2;3,5;1,1;1,4;2,9;1,4;1,0;0,4;0,9;2,7;7,8;0;0;0;0;0
Josh Hart\hartjo01;2018-19;23;LAL;67,0;2,1;22,0;25,6;2,8;6,9;1,4;2,8;1,4;4,1;0,8;1,2;3,7;1,4;1,0;0,6;0,9;2,2;7,8;0;0;0;0;0
Justin Holiday\holidju01;2018-19;29;TOT;82,0;2,1;77,0;31,8;3,7;9,5;1,7;3,8;2,0;5,7;1,2;1,3;3,9;1,8;1,5;0,4;1,3;2,0;10,5;0;0;0;0;0
Jeremy Lin\linje01;2018-19;30;TOT;74,0;2,1;4,0;19,4;3,2;7,3;2,5;4,8;0,7;2,5;2,4;2,8;2,4;3,1;0,6;0,2;1,7;1,9;9,6;0;0;0;0;0
Alfonzo McKinnie\mckinal01;2018-19;26;GSW;72,0;2,1;5,0;13,9;1,9;3,8;1,3;2,2;0,6;1,6;0,4;0,7;3,4;0,4;0,3;0,2;0,4;1,9;4,7;0;0;0;0;0
OG Anunoby\anunoog01;2018-19;21;TOR;67,0;2,0;6,0;20,2;2,7;6,0;1,7;3,0;1,0;3,0;0,5;0,9;2,9;0,7;0,7;0,3;0,8;2,1;7,0;0;0;0;0;0
Shaun Livingston\livinsh01;2018-19;33;GSW;64,0;2,0;0,0;15,1;1,7;3,3;1,7;3,3;0,0;0,0;0,6;0,8;1,8;1,8;0,5;0,4;0,6;1,2;4,0;0;0;0;0;0
Thon Maker\makerth01;2018-19;21;TOT;64,0;2,0;5,0;15,2;1,7;4,2;0,9;1,8;0,8;2,4;0,9;1,3;3,2;0,7;0,3;0,8;0,5;1,6;5,0;0;0;0;0;0
Evan Turner\turneev01;2018-19;30;POR;73,0;2,0;2,0;22,0;2,8;6,1;2,6;5,4;0,2;0,7;1,0;1,5;4,5;3,9;0,5;0,2;1,6;1,5;6,8;0;0;0;0;0
Vince Carter\cartevi01;2018-19;42;ATL;76,0;1,9;9,0;17,5;2,6;6,2;1,0;2,0;1,6;4,2;0,6;0,9;2,6;1,1;0,6;0,4;0,6;1,9;7,4;0;0;0;0;0
Dante Cunningham\cunnida01;2018-19;31;SAS;64,0;1,9;21,0;14,5;1,2;2,5;0,7;1,5;0,5;1,0;0,2;0,3;2,9;0,8;0,4;0,2;0,3;1,1;3,0;0;0;0;0;0
Yogi Ferrell\ferreyo01;2018-19;25;SAC;71,0;1,9;3,0;15,0;2,2;5,0;1,4;2,9;0,8;2,1;0,8;0,9;1,5;1,9;0,5;0,1;0,6;0,9;5,9;0;0;0;0;0
Gerald Green\greenge01;2018-19;33;HOU;73,0;1,9;0,0;20,2;3,2;7,9;1,0;1,9;2,1;6,0;0,8;0,9;2,5;0,5;0,5;0,4;0,8;1,7;9,2;0;0;0;0;0
Wesley Iwundu\iwundwe01;2018-19;24;ORL;68,0;1,9;13,0;18,1;1,7;4,0;1,2;2,9;0,4;1,2;1,2;1,5;2,7;1,1;0,4;0,3;0,6;1,8;5,0;0;0;0;0;0
Rodney McGruder\mcgruro01;2018-19;27;MIA;66,0;1,9;45,0;23,5;2,8;7,0;1,6;3,6;1,2;3,4;0,8;1,1;3,6;1,7;0,5;0,2;1,0;1,7;7,6;0;0;0;0;0
Jordan Clarkson\clarkjo01;2018-19;26;CLE;81,0;1,8;0,0;27,3;6,5;14,6;4,8;9,1;1,8;5,5;2,0;2,4;3,3;2,4;0,7;0,2;1,7;1,4;16,8;0;0;0;0;0
Quinn Cook\cookqu01;2018-19;25;GSW;74,0;1,8;10,0;14,3;2,8;5,9;1,7;3,2;1,1;2,7;0,3;0,4;2,1;1,6;0,3;0,0;0,7;1,2;6,9;0;0;0;0;0
Tim Hardaway\hardati02;2018-19;26;TOT;65,0;1,8;63,0;31,6;6,0;15,3;3,5;7,9;2,5;7,3;3,6;4,2;3,4;2,4;0,8;0,1;1,6;2,2;18,1;0;0;0;0;0
Jerian Grant\grantje02;2018-19;26;ORL;60,0;1,7;1,0;15,7;1,5;3,7;0,9;1,8;0,7;1,8;0,4;0,7;1,6;2,6;0,7;0,1;0,9;1,3;4,2;0;0;0;0;0
Jordan Bell\belljo01;2018-19;24;GSW;68,0;1,6;3,0;11,6;1,5;2,8;1,5;2,8;0,0;0,0;0,4;0,6;2,7;1,1;0,3;0,8;0,6;1,2;3,3;0;0;0;0;0
Rodions Kurucs\kurucro01;2018-19;20;BRK;63,0;1,6;46,0;20,5;3,2;7,1;2,3;4,2;0,9;2,9;1,1;1,5;3,9;0,8;0,7;0,4;1,2;2,3;8,5;0;0;0;0;0
Darius Miller\milleda01;2018-19;28;NOP;69,0;1,6;15,0;25,5;2,7;7,0;0,8;1,7;1,9;5,3;0,8;1,0;1,9;2,1;0,6;0,3;0,9;2,4;8,2;0;0;0;0;0
Mike Scott\scottmi01;2018-19;30;TOT;79,0;1,6;3,0;17,7;2,1;5,3;0,8;2,1;1,3;3,2;0,3;0,4;3,5;0,8;0,3;0,2;0,6;2,0;5,8;0;0;0;0;0
Bruce Brown\brownbr01;2018-19;22;DET;74,0;1,5;56,0;19,6;1,7;4,2;1,4;3,0;0,3;1,3;0,6;0,8;2,5;1,2;0,5;0,5;0,6;2,4;4,3;0;0;0;0;0
Alec Burks\burksal01;2018-19;27;TOT;64,0;1,5;24,0;21,5;3,0;7,4;2,0;4,8;1,0;2,6;1,8;2,2;3,7;2,0;0,6;0,3;1,0;1,4;8,8;0;0;0;0;0
Damyean Dotson\dotsoda01;2018-19;24;NYK;73,0;1,5;40,0;27,5;4,0;9,6;2,2;4,9;1,7;4,7;1,0;1,3;3,6;1,8;0,8;0,1;1,0;1,8;10,7;0;0;0;0;0
Devin Harris\harride01;2018-19;35;DAL;68,0;1,5;2,0;15,8;1,9;5,1;1,0;2,2;0,9;2,9;1,5;2,0;1,6;1,8;0,5;0,2;0,8;2,0;6,3;0;0;0;0;0
Kevin Huerter\huertke01;2018-19;20;ATL;75,0;1,5;59,0;27,3;3,7;8,8;1,9;4,1;1,8;4,7;0,5;0,7;3,3;2,9;0,9;0,3;1,5;2,1;9,7;0;0;0;0;0
Cedi Osman\osmande01;2018-19;23;CLE;76,0;1,5;75,0;32,2;4,7;11,1;3,0;6,2;1,7;4,9;1,9;2,4;4,7;2,6;0,8;0,1;1,5;2,6;13,0;0;0;0;0;0
Cristiano Fel¡cio\feliccr01;2018-19;26;CHI;60,0;1,4;0,0;12,4;1,6;3,0;1,6;2,9;0,0;0,1;0,8;1,2;3,6;0,6;0,2;0,1;0,6;1,2;4,0;0;0;0;0;0
Shaquille Harrison\harrish01;2018-19;25;CHI;73,0;1,4;11,0;19,6;2,5;5,8;2,2;4,6;0,3;1,2;1,1;1,7;3,0;1,9;1,2;0,4;0,8;1,7;6,5;0;0;0;0;0
Jabari Parker\parkeja01;2018-19;23;TOT;64,0;1,4;17,0;26,9;5,8;11,7;4,8;8,7;1,0;3,0;2,0;2,9;6,6;2,4;0,7;0,5;2,4;2,3;14,5;0;0;0;0;0
Iman Shumpert\shumpim01;2018-19;28;TOT;62,0;1,4;41,0;23,9;2,7;7,2;1,2;2,8;1,5;4,4;0,6;0,7;3,0;1,8;1,0;0,4;0,8;2,0;7,5;0;0;0;0;0
Trey Lyles\lylestr01;2018-19;23;DEN;64,0;1,2;2,0;17,5;3,2;7,7;2,4;4,6;0,8;3,1;1,3;1,8;3,8;1,4;0,5;0,4;1,1;1,5;8,5;0;0;0;0;0
Josh Okogie\okogijo01;2018-19;20;MIN;74,0;1,2;52,0;23,7;2,6;6,9;1,8;4,0;0,8;2,9;1,6;2,2;2,9;1,2;1,2;0,4;0,9;2,2;7,7;0;0;0;0;0
Austin Rivers\riverau01;2018-19;26;TOT;76,0;1,2;15,0;26,7;3,1;7,5;1,7;3,2;1,4;4,3;0,7;1,3;2,1;2,2;0,6;0,3;0,9;2,7;8,1;0;0;0;0;0
Anthony Tolliver\tollian01;2018-19;33;MIN;65,0;1,2;0,0;16,6;1,5;4,0;0,3;0,7;1,2;3,3;0,7;0,9;2,7;0,7;0,3;0,3;0,6;1,4;5,0;0;0;0;0;0
Patrick Patterson\pattepa01;2018-19;29;OKC;63,0;1,1;5,0;13,7;1,3;3,5;0,6;1,3;0,7;2,2;0,3;0,5;2,3;0,5;0,3;0,2;0,3;0,7;3,6;0;0;0;0;0
Nik Stauskas\stausni01;2018-19;25;TOT;68,0;1,1;0,0;14,9;2,0;5,0;1,0;2,2;1,0;2,8;0,8;0,9;1,9;1,2;0,3;0,1;0,8;0,7;5,9;0;0;0;0;0
Lance Stephenson\stephla01;2018-19;28;LAL;68,0;1,1;3,0;16,5;2,7;6,4;1,6;3,5;1,1;2,9;0,7;1,1;3,2;2,1;0,6;0,1;1,3;1,6;7,2;0;0;0;0;0
DeAndre' Bembry\bembrde01;2018-19;24;ATL;82,0;0,9;15,0;23,5;3,4;7,5;2,7;5,4;0,6;2,1;1,1;1,7;4,4;2,5;1,3;0,5;1,7;2,3;8,4;0;0;0;0;0
Abdel Nader\naderab01;2018-19;25;OKC;61,0;0,9;1,0;11,4;1,5;3,5;1,0;1,9;0,5;1,6;0,4;0,6;1,9;0,3;0,3;0,2;0,4;1,1;4,0;0;0;0;0;0
Allonzo Trier\trieral01;2018-19;23;NYK;64,0;0,9;3,0;22,8;3,6;8,1;2,8;6,0;0,8;2,1;2,8;3,5;3,1;1,9;0,4;0,2;1,8;1,8;10,9;0;0;0;0;0
Kent Bazemore\bazemke01;2018-19;29;ATL;67,0;0,7;35,0;24,5;4,1;10,3;2,7;5,8;1,4;4,5;1,9;2,6;3,9;2,3;1,3;0,6;1,8;2,5;11,6;0;0;0;0;0
Andrew Wiggins\wiggian01;2018-19;23;MIN;73,0;0,6;73,0;34,8;6,8;16,6;5,2;11,8;1,6;4,8;2,8;4,1;4,8;2,5;1,0;0,7;1,9;2,1;18,1;0;0;0;0;0
Stanley Johnson\johnsst04;2018-19;22;TOT;66,0;0,5;7,0;18,3;2,6;6,7;1,7;3,4;0,9;3,3;0,8;1,0;3,3;1,3;0,9;0,2;1,2;1,7;6,9;0;0;0;0;0
Frank Jackson\jacksfr01;2018-19;20;NOP;61,0;0,4;16,0;19,2;3,2;7,3;2,3;4,6;0,9;2,8;0,9;1,2;2,2;1,1;0,4;0,0;0,8;1,5;8,1;0;0;0;0;0
Avery Bradley\bradlav01;2018-19;28;TOT;63,0;0,3;63,0;30,2;3,9;9,7;2,6;5,8;1,4;3,9;0,7;0,8;2,8;2,4;0,7;0,3;1,4;2,7;9,9;0;0;0;0;0
Tyreke Evans\evansty01;2018-19;29;IND;69,0;0,3;18,0;20,3;3,7;9,6;2,6;6,4;1,1;3,1;1,7;2,3;2,9;2,4;0,8;0,3;1,7;1,7;10,2;0;0;0;0;0
Malik Monk\monkma01;2018-19;20;CHO;73,0;0,3;0,0;17,2;3,1;8,0;1,6;3,5;1,5;4,5;1,2;1,4;1,9;1,6;0,5;0,3;1,2;1,5;8,9;0;0;0;0;0
Jamal Crawford\crawfja01;2018-19;38;PHO;64,0;0,2;0,0;18,9;2,7;6,8;1,7;3,7;1,0;3,2;1,5;1,7;1,3;3,6;0,5;0,2;1,5;1,2;7,9;0;0;0;0;0
Sindarius Thornwell\thornsi01;2018-19;24;LAC;64,0;0,0;1,0;4,9;0,3;0,8;0,2;0,5;0,0;0,2;0,4;0,5;0,7;0,3;0,2;0,1;0,3;0,6;1,0;0;0;0;0;0
Ian Clark\clarkia01;2018-19;27;NOP;60,0;-0,1;6,0;16,2;2,5;6,4;1,4;3,0;1,1;3,4;0,6;0,6;1,5;1,6;0,4;0,1;1,0;1,6;6,7;0;0;0;0;0
Wayne Selden\seldewa01;2018-19;24;TOT;75,0;-0,3;13,0;19,2;2,6;6,4;1,9;4,1;0,7;2,3;0,9;1,2;2,4;1,5;0,4;0,2;1,1;1,7;6,9;0;0;0;0;0
Tyrone Wallace\wallaty01;2018-19;24;LAC;62,0;-0,3;0,0;10,1;1,5;3,5;1,4;3,2;0,1;0,3;0,5;0,9;1,6;0,7;0,3;0,1;0,6;1,3;3,5;0;0;0;0;0
Collin Sexton\sextoco01;2018-19;20;CLE;82,0;-0,6;72,0;31,8;6,3;14,7;4,9;11,1;1,5;3,6;2,6;3,1;2,9;3,0;0,5;0,1;2,3;2,3;16,7;0;0;0;0;0
Kevin Knox\knoxke01;2018-19;19;NYK;75,0;-1,3;57,0;28,8;4,5;12,2;2,8;7,3;1,7;4,9;2,2;3,0;4,5;1,1;0,6;0,3;1,5;2,3;12,8;0;0;0;0;0
Josh Jackson\jacksjo02;2018-19;21;PHO;79,0;-1,7;29,0;25,2;4,4;10,6;3,5;7,8;0,9;2,8;1,8;2,7;4,4;2,3;0,9;0,7;2,2;2,6;11,5;0;0;0;0;0
